AbilityID	GOID	AbilityName	isCastAble	CastTime	CastAnimStart	CastAnimMid	CastAnimEnd	TargetAnim	ValueFrom	ValueTo	isBuff	BuffTime
7640	-2143854592	None	false									
7641	-2143853568	None	false									
7642	-2143852544	None	false									
7643	-2143851520	None	false									
7644	-2143850496	None	false									
7645	-2143849472	None	false									
7646	-2143848448	None	false									
7647	-2143847424	None	false									
7648	-2143846400	None	false									
7649	-2143845376	None	false									
7650	-2143844352	None	false									
7651	-2143843328	None	false									
7652	-2143842304	None	false									
7653	-2143841280	None	false									
7654	-2143840256	None	false									
7655	-2143839232	None	false									
7656	-2143838208	None	false									
7657	-2143837184	None	false									
7658	-2143836160	None	false									
7659	-2143835136	None	false									
7660	-2143834112	None	false									
7661	-2143833088	None	false									
7662	-2143832064	None	false									
7663	-2143831040	None	false									
7664	-2143830016	None	false									
7665	-2143828992	None	false									
7666	-2143827968	None	false									
7667	-2143826944	None	false									
7668	-2143825920	None	false									
7669	-2143824896	None	false									
7670	-2143823872	None	false									
7671	-2143822848	None	false									
7672	-2143821824	None	false									
7673	-2143820800	None	false									
7674	-2143819776	None	false									
7675	-2143818752	None	false									
7676	-2143817728	None	false									
7677	-2143816704	None	false									
7678	-2143815680	None	false									
7679	-2143814656	None	false									
7680	-2143813632	None	false									
7681	-2143812608	None	false									
7682	-2143811584	None	false									
7683	-2143810560	None	false									
7684	-2143809536	None	false									
7685	-2143808512	None	false									
7686	-2143807488	None	false									
7687	-2143806464	None	false									
7688	-2143805440	None	false									
7689	-2143804416	None	false									
7690	-2143803392	None	false									
7691	-2143802368	None	false									
7692	-2143801344	None	false									
7693	-2143800320	None	false									
7694	-2143799296	None	false									
7695	-2143798272	None	false									
7696	-2143797248	None	false									
7697	-2143796224	None	false									
7698	-2143795200	None	false									
7699	-2143794176	None	false									
7700	-2143793152	None	false									
7701	-2143792128	None	false									
7702	-2143791104	None	false									
7703	-2143790080	None	false									
7704	-2143789056	None	false									
7705	-2143788032	None	false									
7706	-2143787008	None	false									
7707	-2143785984	None	false									
7708	-2143784960	None	false									
7709	-2143783936	None	false									
7710	-2143782912	None	false									
7711	-2143781888	None	false									
7712	-2143780864	None	false									
7713	-2143779840	None	false									
7714	-2143778816	None	false									
7715	-2143777792	None	false									
7716	-2143776768	None	false									
7717	-2143775744	None	false									
7718	-2143774720	None	false									
7719	-2143773696	None	false									
7720	-2143772672	None	false									
7721	-2143771648	None	false									
7722	-2143770624	None	false									
7723	-2143769600	None	false									
7724	-2143768576	None	false									
7725	-2143767552	None	false									
7726	-2143766528	None	false									
7727	-2143765504	None	false									
7728	-2143764480	None	false									
7729	-2143763456	None	false									
7730	-2143762432	None	false									
7731	-2143761408	None	false									
7732	-2143760384	None	false									
7733	-2143759360	None	false									
7734	-2143758336	None	false									
7735	-2143757312	None	false									
7736	-2143756288	None	false									
7737	-2143755264	None	false									
7738	-2143754240	None	false									
7739	-2143753216	None	false									
7740	-2143752192	None	false									
7741	-2143751168	None	false									
7742	-2143750144	None	false									
7743	-2143749120	None	false									
7744	-2143748096	None	false									
7745	-2143747072	None	false									
7746	-2143746048	None	false									
7747	-2143745024	None	false									
7748	-2143744000	None	false									
7749	-2143742976	None	false									
7750	-2143741952	None	false									
7751	-2143740928	None	false									
7752	-2143739904	None	false									
7753	-2143738880	None	false									
7754	-2143737856	None	false									
7755	-2143736832	None	false									
7756	-2143735808	None	false									
7757	-2143734784	None	false									
7758	-2143733760	None	false									
7759	-2143732736	None	false									
7760	-2143731712	None	false									
7761	-2143730688	None	false									
7762	-2143729664	None	false									
7763	-2143728640	None	false									
7764	-2143727616	None	false									
7765	-2143726592	None	false									
7766	-2143725568	None	false									
7767	-2143724544	None	false									
7768	-2143723520	None	false									
7769	-2143722496	None	false									
7770	-2143721472	None	false									
7771	-2143720448	None	false									
7772	-2143719424	None	false									
7773	-2143718400	None	false									
7774	-2143717376	None	false									
7775	-2143716352	None	false									
7776	-2143715328	None	false									
7777	-2143714304	None	false									
7778	-2143713280	None	false									
7779	-2143712256	None	false									
7780	-2143711232	None	false									
7781	-2143710208	None	false									
7782	-2143709184	None	false									
7783	-2143708160	None	false									
7784	-2143707136	None	false									
7785	-2143706112	None	false									
7786	-2143705088	None	false									
7787	-2143704064	None	false									
7788	-2143703040	None	false									
7789	-2143702016	None	false									
7790	-2143700992	None	false									
7791	-2143699968	None	false									
7792	-2143698944	None	false									
7793	-2143697920	None	false									
7794	-2143696896	None	false									
7795	-2143695872	None	false									
7796	-2143694848	None	false									
7797	-2143693824	None	false									
7798	-2143692800	None	false									
7799	-2143691776	None	false									
7800	-2143690752	None	false									
7801	-2143689728	None	false									
7802	-2143688704	None	false									
7803	-2143687680	None	false									
7804	-2143686656	None	false									
7805	-2143685632	None	false									
7806	-2143684608	None	false									
7807	-2143683584	None	false									
7808	-2143682560	None	false									
7809	-2143681536	None	false									
7810	-2143680512	None	false									
7811	-2143679488	None	false									
7812	-2143678464	None	false									
7813	-2143677440	None	false									
7814	-2143676416	None	false									
7815	-2143675392	None	false									
7816	-2143674368	None	false									
7817	-2143673344	None	false									
7818	-2143672320	None	false									
7819	-2143671296	None	false									
7820	-2143670272	None	false									
7821	-2143669248	None	false									
7822	-2143668224	None	false									
7823	-2143667200	None	false									
7824	-2143666176	None	false									
7825	-2143665152	None	false									
7826	-2143664128	None	false									
7827	-2143663104	None	false									
7828	-2143662080	None	false									
7829	-2143661056	None	false									
7830	-2143660032	None	false									
7831	-2143659008	None	false									
7832	-2143657984	None	false									
7833	-2143656960	None	false									
7834	-2143655936	None	false									
7835	-2143654912	None	false									
7836	-2143653888	None	false									
7837	-2143652864	None	false									
7838	-2143651840	None	false									
7839	-2143650816	None	false									
7840	-2143649792	None	false									
7841	-2143648768	None	false									
7842	-2143647744	None	false									
7843	-2143646720	None	false									
7844	-2143645696	None	false									
7845	-2143644672	None	false									
7846	-2143643648	None	false									
7847	-2143642624	None	false									
7848	-2143641600	None	false									
7849	-2143640576	None	false									
7850	-2143639552	None	false									
7851	-2143638528	None	false									
7852	-2143637504	None	false									
7853	-2143636480	None	false									
7854	-2143635456	None	false									
7855	-2143634432	None	false									
7856	-2143633408	None	false									
7857	-2143632384	None	false									
7858	-2143631360	None	false									
7859	-2143630336	None	false									
7860	-2143629312	None	false									
7861	-2143628288	None	false									
7862	-2143627264	None	false									
7863	-2143626240	None	false									
7864	-2143625216	None	false									
7865	-2143624192	None	false									
7866	-2143623168	None	false									
7867	-2143622144	None	false									
7868	-2143621120	None	false									
7869	-2143620096	None	false									
7870	-2143619072	None	false									
7871	-2143618048	None	false									
7872	-2143617024	None	false									
7873	-2143616000	None	false									
7874	-2143614976	None	false									
7875	-2143613952	None	false									
7876	-2143612928	None	false									
7877	-2143611904	None	false									
7878	-2143610880	None	false									
7879	-2143609856	None	false									
7880	-2143608832	None	false									
7881	-2143607808	None	false									
7882	-2143606784	None	false									
7883	-2143605760	None	false									
7884	-2143604736	None	false									
7885	-2143603712	None	false									
7886	-2143602688	None	false									
7887	-2143601664	None	false									
7888	-2143600640	None	false									
7889	-2143599616	None	false									
7890	-2143598592	None	false									
7891	-2143597568	None	false									
7892	-2143596544	None	false									
7893	-2143595520	None	false									
7894	-2143594496	None	false									
7895	-2143593472	None	false									
7896	-2143592448	None	false									
7897	-2143591424	None	false									
7898	-2143590400	None	false									
7899	-2143589376	None	false									
7900	-2143588352	None	false									
7901	-2143587328	None	false									
7902	-2143586304	None	false									
7903	-2143585280	None	false									
7904	-2143584256	None	false									
7905	-2143583232	None	false									
7906	-2143582208	None	false									
7907	-2143581184	None	false									
7908	-2143580160	None	false									
7909	-2143579136	None	false									
7910	-2143578112	None	false									
7911	-2143577088	None	false									
7912	-2143576064	None	false									
7913	-2143575040	None	false									
7914	-2143574016	None	false									
7915	-2143572992	None	false									
7916	-2143571968	None	false									
7917	-2143570944	None	false									
7918	-2143569920	None	false									
7919	-2143568896	None	false									
7920	-2143567872	None	false									
7921	-2143566848	None	false									
7922	-2143565824	None	false									
7923	-2143564800	None	false									
7924	-2143563776	None	false									
7925	-2143562752	None	false									
7926	-2143561728	None	false									
7927	-2143560704	None	false									
7928	-2143559680	None	false									
7929	-2143558656	None	false									
7930	-2143557632	None	false									
7931	-2143556608	None	false									
7932	-2143555584	None	false									
7933	-2143554560	None	false									
7934	-2143553536	None	false									
7935	-2143552512	None	false									
7936	-2143551488	None	false									
7937	-2143550464	None	false									
7938	-2143549440	None	false									
7939	-2143548416	None	false									
7940	-2143547392	None	false									
7941	-2143546368	None	false									
7942	-2143545344	None	false									
7943	-2143544320	None	false									
7944	-2143543296	None	false									
7945	-2143542272	None	false									
7946	-2143541248	None	false									
7947	-2143540224	None	false									
7948	-2143539200	None	false									
7949	-2143538176	None	false									
7950	-2143537152	None	false									
7951	-2143536128	None	false									
7952	-2143535104	None	false									
7953	-2143534080	None	false									
7954	-2143533056	None	false									
7955	-2143532032	None	false									
7956	-2143531008	None	false									
7957	-2143529984	None	false									
7958	-2143528960	None	false									
7959	-2143527936	None	false									
7960	-2143526912	None	false									
7961	-2143525888	None	false									
7962	-2143524864	None	false									
7963	-2143523840	None	false									
7964	-2143522816	None	false									
7965	-2143521792	None	false									
7966	-2143520768	None	false									
7967	-2143519744	None	false									
7968	-2143518720	None	false									
7969	-2143517696	None	false									
7970	-2143516672	None	false									
7971	-2143515648	None	false									
7972	-2143514624	None	false									
7973	-2143513600	None	false									
7974	-2143512576	None	false									
7975	-2143511552	None	false									
7976	-2143510528	None	false									
7977	-2143509504	None	false									
7978	-2143508480	None	false									
7979	-2143507456	None	false									
7980	-2143506432	None	false									
7981	-2143505408	None	false									
7982	-2143504384	None	false									
7983	-2143503360	None	false									
7984	-2143502336	None	false									
7985	-2143501312	None	false									
7986	-2143500288	None	false									
7987	-2143499264	None	false									
7988	-2143498240	None	false									
7989	-2143497216	None	false									
7990	-2143496192	None	false									
7991	-2143495168	None	false									
7992	-2143494144	None	false									
7993	-2143493120	None	false									
7994	-2143492096	None	false									
7995	-2143491072	None	false									
7996	-2143490048	None	false									
7997	-2143489024	None	false									
7998	-2143488000	None	false									
7999	-2143486976	None	false									
8000	-2143485952	None	false									
8001	-2143484928	None	false									
8002	-2143483904	None	false									
8003	-2143482880	None	false									
8004	-2143481856	None	false									
8005	-2143480832	None	false									
8006	-2143479808	None	false									
8007	-2143478784	None	false									
8008	-2143477760	None	false									
8009	-2143476736	None	false									
8010	-2143475712	None	false									
8011	-2143474688	None	false									
8012	-2143473664	None	false									
8013	-2143472640	None	false									
8014	-2143471616	None	false									
8015	-2143470592	None	false									
8016	-2143469568	None	false									
8017	-2143468544	None	false									
8018	-2143467520	None	false									
8019	-2143466496	None	false									
8020	-2143465472	None	false									
8021	-2143464448	None	false									
8022	-2143463424	None	false									
8023	-2143462400	None	false									
8024	-2143461376	None	false									
8025	-2143460352	None	false									
8026	-2143459328	None	false									
8027	-2143458304	None	false									
8028	-2143457280	None	false									
8029	-2143456256	None	false									
8030	-2143455232	None	false									
8031	-2143454208	None	false									
8032	-2143453184	None	false									
8033	-2143452160	None	false									
8034	-2143451136	None	false									
8035	-2143450112	None	false									
8036	-2143449088	None	false									
8037	-2143448064	None	false									
8038	-2143447040	None	false									
8039	-2143446016	None	false									
8040	-2143444992	None	false									
8041	-2143443968	None	false									
8042	-2143442944	None	false									
8043	-2143441920	None	false									
8044	-2143440896	None	false									
8045	-2143439872	None	false									
8046	-2143438848	None	false									
8047	-2143437824	None	false									
8048	-2143436800	None	false									
8049	-2143435776	None	false									
8050	-2143434752	None	false									
8051	-2143433728	None	false									
8052	-2143432704	None	false									
8053	-2143431680	None	false									
8054	-2143430656	None	false									
8055	-2143429632	None	false									
8056	-2143428608	None	false									
8057	-2143427584	None	false									
8058	-2143426560	None	false									
8059	-2143425536	None	false									
8060	-2143424512	None	false									
8061	-2143423488	None	false									
8062	-2143422464	None	false									
8063	-2143421440	None	false									
8064	-2143420416	None	false									
8065	-2143419392	None	false									
8066	-2143418368	None	false									
8067	-2143417344	None	false									
8068	-2143416320	None	false									
8069	-2143415296	None	false									
8070	-2143414272	None	false									
8071	-2143413248	None	false									
8072	-2143412224	None	false									
8073	-2143411200	None	false									
8074	-2143410176	None	false									
8075	-2143409152	None	false									
8076	-2143408128	None	false									
8077	-2143407104	None	false									
8078	-2143406080	None	false									
8079	-2143405056	None	false									
8080	-2143404032	None	false									
8081	-2143403008	None	false									
8082	-2143401984	None	false									
8083	-2143400960	None	false									
8084	-2143399936	None	false									
8085	-2143398912	None	false									
8086	-2143397888	None	false									
8087	-2143396864	None	false									
8088	-2143395840	None	false									
8089	-2143394816	None	false									
8090	-2143393792	None	false									
8091	-2143392768	None	false									
8092	-2143391744	None	false									
8093	-2143390720	None	false									
8094	-2143389696	None	false									
8095	-2143388672	None	false									
8096	-2143387648	None	false									
8097	-2143386624	None	false									
8098	-2143385600	None	false									
8099	-2143384576	None	false									
8100	-2143383552	None	false									
8101	-2143382528	None	false									
8102	-2143381504	None	false									
8103	-2143380480	None	false									
8104	-2143379456	None	false									
8105	-2143378432	None	false									
8106	-2143377408	None	false									
8107	-2143376384	None	false									
8108	-2143375360	None	false									
8109	-2143374336	None	false									
8110	-2143373312	None	false									
8111	-2143372288	None	false									
8112	-2143371264	None	false									
8113	-2143370240	None	false									
8114	-2143369216	None	false									
8115	-2143368192	None	false									
8116	-2143367168	None	false									
8117	-2143366144	None	false									
8118	-2143365120	None	false									
8119	-2143364096	None	false									
8120	-2143363072	None	false									
8121	-2143362048	None	false									
8122	-2143361024	None	false									
8123	-2143360000	None	false									
8124	-2143358976	None	false									
8125	-2143357952	None	false									
8126	-2143356928	None	false									
8127	-2143355904	None	false									
8128	-2143354880	None	false									
8129	-2143353856	None	false									
8130	-2143352832	None	false									
8131	-2143351808	None	false									
8132	-2143350784	None	false									
8133	-2143349760	None	false									
8134	-2143348736	None	false									
8135	-2143347712	None	false									
8136	-2143346688	None	false									
8137	-2143345664	None	false									
8138	-2143344640	None	false									
8139	-2143343616	None	false									
8140	-2143342592	None	false									
8141	-2143341568	None	false									
8142	-2143340544	None	false									
8143	-2143339520	None	false									
8144	-2143338496	None	false									
8145	-2143337472	None	false									
8146	-2143336448	None	false									
8147	-2143335424	None	false									
8148	-2143334400	None	false									
8149	-2143333376	None	false									
8150	-2143332352	None	false									
8151	-2143331328	None	false									
8152	-2143330304	None	false									
8153	-2143329280	None	false									
8154	-2143328256	None	false									
8155	-2143327232	None	false									
8156	-2143326208	None	false									
8157	-2143325184	None	false									
8158	-2143324160	None	false									
8159	-2143323136	None	false									
8160	-2143322112	None	false									
8161	-2143321088	None	false									
8162	-2143320064	None	false									
8163	-2143319040	None	false									
8164	-2143318016	None	false									
8165	-2143316992	None	false									
8166	-2143315968	None	false									
8167	-2143314944	None	false									
8168	-2143313920	None	false									
8169	-2143312896	None	false									
8170	-2143311872	None	false									
8171	-2143310848	None	false									
8172	-2143309824	None	false									
8173	-2143308800	None	false									
8174	-2143307776	None	false									
8175	-2143306752	None	false									
8176	-2143305728	None	false									
8177	-2143304704	None	false									
8178	-2143303680	None	false									
8179	-2143302656	None	false									
8180	-2143301632	None	false									
8181	-2143300608	None	false									
8182	-2143299584	None	false									
8183	-2143298560	None	false									
8184	-2143297536	None	false									
8185	-2143296512	None	false									
8186	-2143295488	None	false									
8187	-2143294464	None	false									
8188	-2143293440	None	false									
8189	-2143292416	None	false									
8190	-2143291392	None	false									
8191	-2143290368	None	false									
8192	-2147483648	None	false									
8193	-2147482624	AdrenalineBoosterAbility	false									
8194	-2147481600	AwakenedAbility	false									
8195	-2147480576	None	false									
8196	-2147479552	None	false									
8197	-2147478528	CalmMindCalmBodyAbility	false									
8198	-2147477504	ConsistentTechniqueAbility	false									
8199	-2147476480	DetectVulnerabilityAbility	false									
8200	-2147475456	EmptyMindAbility	false									
8201	-2147474432	EnergizedAttacksAbility	false									
8202	-2147473408	HyperDodgeAbility	false									
8203	-2147472384	HyperJumpAbility	false									
8204	-2147471360	HyperSpeedAbility	false									
8205	-2147470336	HyperStrengthAbility	false									
8206	-2147469312	PowerShotAbility	false									
8207	-2147468288	PreciseBlowAbility	false									
8208	-2147467264	PunishingBlowsAbility	false									
8209	-2147466240	SelfDefenseAbility	false									
8210	-2147465216	CoderAbility	false									
8211	-2147464192	Decoy1Ability	false									
8212	-2147463168	FortifySimulacra1Ability	false									
8213	-2147462144	Lockdown1Ability	false									
8214	-2147461120	LogicDaemon1Ability	false									
8215	-2147460096	DeflectCodeAbility	false									
8216	-2147459072	MinorRepairsAbility	false									
8217	-2147458048	PowerBoost1Ability	false									
8218	-2147457024	ProxyCoderAbility	false									
8219	-2147456000	RemoteProxy1Ability	false									
8220	-2147454976	RemoteProxy2Ability	false									
8221	-2147453952	RemoteProxy3Ability	false									
8222	-2147452928	RepairSimulacra1Ability	false									
8223	-2147451904	RepairSimulacra2Ability	false									
8224	-2147450880	RunProgramAbility	false									
8225	-2147449856	StaticBlast1Ability	false									
8226	-2147448832	StopProxy1Ability	false									
8227	-2147447808	CodeShaperAbility	false									
8228	-2147446784	TinkeringAbility	false									
8229	-2147445760	WriteCodeAbility	false									
8230	-2147444736	AreaDisruption1Ability	false									
8231	-2147443712	BolsterHealth1Ability	false									
8232	-2147442688	CodeFreeze1Ability	false									
8233	-2147441664	CodeFreeze2Ability	false									
8234	-2147440640	CombatAura1Ability	false									
8235	-2147439616	DisruptInputs1Ability	false									
8236	-2147438592	DownloadMissionMapAbility	false									
8237	-2147437568	ExecuteProgramAbility	false									
8238	-2147436544	FastHealing1Ability	false									
8239	-2147435520	FreezeArea1Ability	false									
8240	-2147434496	FreezeSystem1Ability	false									
8241	-2147433472	GaussianBlur1Ability	false									
8242	-2147432448	GroupRepairs2Ability	false									
8243	-2147431424	GuardianHealerAbility	false									
8244	-2147430400	HackerAbility	false									
8245	-2147429376	HarmfulCodeAbility	false									
8246	-2147428352	RestoreHealth4Ability	false									
8247	-2147427328	HealerAbility	false									
8248	-2147426304	GroupRepairs1Ability	false									
8249	-2147425280	LogicBlast1Ability	false									
8250	-2147424256	LogicBlast2Ability	false									
8251	-2147423232	LogicBlast3Ability	false									
8252	-2147422208	LogicBomb1Ability	false									
8253	-2147421184	Miasma1Ability	false									
8254	-2147420160	MovementAccelerator1Ability	false									
8255	-2147419136	NetworkFirewall1Ability	false									
8256	-2147418112	NetworkHackerAbility	false									
8257	-2147417088	Overheat1Ability	false									
8258	-2147416064	Overload1Ability	false									
8259	-2147415040	PathogenistAbility	false									
8260	-2147414016	PersonalFirewall1Ability	false									
8261	-2147412992	ProcessorLag1Ability	false									
8262	-2147411968	QuickRecoveryAbility	false									
8263	-2147410944	RepairAndUpgradeAbility	false									
8264	-2147409920	ResistCombat1Ability	false									
8265	-2147408896	ResistContagionAbility	false									
8266	-2147407872	ResistDamageAbility	false									
8267	-2147406848	ResistInfectionAbility	false									
8268	-2147405824	ResistVirusesAbility	false									
8269	-2147404800	RestoreHealth1Ability	false									
8270	-2147403776	FocusAttributeAbility	false									
8271	-2147402752	PerceptionAttributeAbility	false									
8272	-2147401728	RestoreHealth2Ability	false									
8273	-2147400704	ReasonAttributeAbility	false									
8274	-2147399680	BeliefAttributeAbility	false									
8275	-2147398656	SelectivePhageAbility	false									
8276	-2147397632	VitalityAttributeAbility	false									
8277	-2147396608	MezAbility	false									
8278	-2147395584	Slow1Ability	false									
8279	-2147394560	HasteAbility	false									
8280	-2147393536	InnerstrengthSitRegenRateAbility	false									
8281	-2147392512	StaticField1Ability	false									
8282	-2147391488	BlindAbility	false									
8283	-2147390464	ConfuseAbility	false									
8284	-2147389440	TeamMedicAbility	false									
8285	-2147388416	EnrageAbility	false									
8286	-2147387392	ImpairConnectionAbility	false									
8287	-2147386368	TransmitVirusAbility	false									
8288	-2147385344	PowerlessAbility	false									
8289	-2147384320	UILag1Ability	false									
8290	-2147383296	ViralAttackerAbility	false									
8291	-2147382272	RootedAbility	false									
8292	-2147381248	SlowAbility	false									
8293	-2147380224	AikidoAbility	false									
8294	-2147379200	StunAbility	false									
8295	-2147378176	WoundedAbility	false									
8296	-2147377152	None	false									
8297	-2147376128	BodyShotAbility	false									
8298	-2147375104	MaxHealthAbility	false									
8299	-2147374080	FlashBombAbility	false									
8300	-2147373056	CurrentHealthAbility	false									
8301	-2147372032	MaxInnerstrengthAbility	false									
8302	-2147371008	CombatEvasionAbility	false									
8303	-2147369984	CurrentInnerstrengthAbility	false									
8304	-2147368960	HealthRegenRateAbility	false									
8305	-2147367936	CombatInsightAbility	false									
8306	-2147366912	InnerstrengthRegenRateAbility	false									
8307	-2147365888	MovementSpeedAbility	false									
8308	-2147364864	CombatToughnessAbility	false									
8309	-2147363840	InnerstrengthCostModifierAbility	false									
8310	-2147362816	CutthroatAbility	false									
8311	-2147361792	DisarmTrapsAbility	false									
8312	-2147360768	DisguiseAbility	false									
8313	-2147359744	EscapeSideRollAbility	false									
8314	-2147358720	EscapeBackRollAbility	false									
8315	-2147357696	FindWeaknessAbility	false									
8316	-2147356672	FirearmsAbility	false									
8317	-2147355648	FirearmsExpertAbility	false									
8318	-2147354624	PistolDisarmingShotAbility	false									
8319	-2147353600	BuffAreaRadiusAbility	false									
8320	-2147352576	GunmanAbility	false									
8321	-2147351552	HandgunsAbility	false									
8322	-2147350528	HinderingShotAbility	false									
8323	-2147349504	InfiltratorAbility	false									
8324	-2147348480	KarateAbility	false									
8325	-2147347456	KungFuAbility	false									
8326	-2147346432	LegSweepAbility	false									
8327	-2147345408	MartialArtsAbility	false									
8328	-2147344384	MartialArtsExpertiseAbility	false									
8329	-2147343360	MartialArtsInitiateAbility	false									
8330	-2147342336	GuardBreakerAbility	false									
8331	-2147341312	IronGuardAbility	false									
8332	-2147340288	MultifightingAbility	false									
8333	-2147339264	NeuroDartAbility	false									
8334	-2147338240	OpenLocksAbility	false									
8335	-2147337216	OperativeAbility	false									
8336	-2147336192	DamageResistanceAbility	false									
8337	-2147335168	OverhandSmashAbility	false									
8338	-2147334144	PoisonKnifeAbility	false									
8339	-2147333120	RiflesAbility	false									
8340	-2147332096	SharpshooterAbility	false									
8341	-2147331072	SixthSenseAbility	false									
8342	-2147330048	CompelCloseCombatAbility	false									
8343	-2147329024	SneakAbility	false									
8344	-2147328000	SneakAttackSpinBackAbility	false									
8345	-2147326976	SneakAttackDropKickAbility	false									
8346	-2147325952	SoldierAbility	false									
8347	-2147324928	SpyAbility	false									
8348	-2147323904	StealthAwarenessAbility	false									
8349	-2147322880	ViralResistanceAbility	false									
8350	-2147321856	SubmachinegunsAbility	false									
8351	-2147320832	MeleePhysicalDamageAbility	false									
8352	-2147319808	AllAbilityLevelsAbility	false									
8353	-2147318784	UncannySensesAbility	false									
8354	-2147317760	MaxBuffBufferAbility	false									
8355	-2147316736	CombatTacticsAbility	false									
8356	-2147315712	WeakPointsAbility	false									
8357	-2147314688	TapDataNodeAbility	false									
8358	-2147313664	HackConstructKeyAbility	false									
8359	-2147312640	None	false									
8360	-2147311616	WithdrawCombatAbility	false									
8361	-2147310592	EmergencyRepairs1Ability	false									
8362	-2147309568	PassiveCodeAbility	false									
8363	-2147308544	RangePhysicalDamageAbility	false									
8364	-2147307520	ViralDamageAbility	false									
8365	-2147306496	CombatEnhancement1Ability	false									
8366	-2147305472	HealDamageAbility	false									
8367	-2147304448	InvisibilityAbility	false									
8368	-2147303424	CoveringFireAbility	false									
8369	-2147302400	DebuffAreaRadiusAbility	false									
8370	-2147301376	InvokedDebuffTimesAbility	false									
8371	-2147300352	InvokedBuffTimesAbility	false									
8372	-2147299328	MeleeDamageResistanceAbility	false									
8373	-2147298304	RangedDamageResistanceAbility	false									
8374	-2147297280	StealthDamageResistanceAbility	false									
8375	-2147296256	ViralDeflectionAbility	false									
8376	-2147295232	HyperSprintAbility	false									
8377	-2147294208	IntenseAttackAbility	false									
8378	-2147293184	ImprovedSneakAbility	false									
8379	-2147292160	PillBolsterHealthAbility	false									
8380	-2147291136	PillBolsterHealth2Ability	false									
8381	-2147290112	PillBolsterHealth3Ability	false									
8382	-2147289088	PillHealthReplenish1Ability	false									
8383	-2147288064	PillHealthReplenish2Ability	false									
8384	-2147287040	PillHealthReplenish3Ability	false									
8385	-2147286016	PillHealthReplenish4Ability	false									
8386	-2147284992	ConditionStatesAbility	false									
8387	-2147283968	ForceCloseCombatAbility	false									
8388	-2147282944	IgnorePainAbility	false									
8389	-2147281920	HeadButtAbility	false									
8390	-2147280896	CheapShotAbility	false									
8391	-2147279872	DazeAbility	false									
8392	-2147278848	OffBalanceAbility	false									
8393	-2147277824	StaggeredAbility	false									
8394	-2147276800	DeathEffectAbility	false									
8395	-2147275776	SpeedTacticAbility	false									
8396	-2147274752	StealthDetectionAbility	false									
8397	-2147273728	GrabTacticAbility	false									
8398	-2147272704	PowerTacticAbility	false									
8399	-2147271680	WoodenStakeAttackAbility	false									
8400	-2147270656	SilverBulletAttackAbility	false									
8401	-2147269632	StealthAbility	false									
8402	-2147268608	TacticISCostModifierAbility	false									
8403	-2147267584	VulnerabilityDurationModifierAbility	false									
8404	-2147266560	DamageAgainstVulnerabilityAbility	false									
8405	-2147265536	VulnerabilityGenerationPercentAbility	false									
8406	-2147264512	SelectionRangeAbility	false									
8407	-2147263488	LocateDataNodeAbility	false									
8408	-2147262464	JackoutAbility	false									
8409	-2147261440	EvadeCombatAbility	false									
8410	-2147260416	DisableSecurityDevicesAbility	false									
8411	-2147259392	SpeedTacticsAbility	false									
8412	-2147258368	PowerTacticsAbility	false									
8413	-2147257344	GrabTacticsAbility	false									
8414	-2147256320	GrabDamageAbility	false									
8415	-2147255296	SpeedDamageAbility	false									
8416	-2147254272	PowerDamageAbility	false									
8417	-2147253248	GrabGunDamageAbility	false									
8418	-2147252224	PowerGunDamageAbility	false									
8419	-2147251200	SpeedGunDamageAbility	false									
8420	-2147250176	GrabGunTacticsAbility	false									
8421	-2147249152	PowerGunTacticsAbility	false									
8422	-2147248128	SpeedGunTacticsAbility	false									
8423	-2147247104	DisarmedAbility	false									
8424	-2147246080	CombatDisarmedAbility	false									
8425	-2147245056	ClearHeadAbility	false									
8426	-2147244032	RestoreHealth3Ability	false									
8427	-2147243008	RestoreHealth5Ability	false									
8428	-2147241984	DoctorAbility	false									
8429	-2147240960	FastHealing2Ability	false									
8430	-2147239936	HarmfulCode2Ability	false									
8431	-2147238912	DualHandgunsAbility	false									
8432	-2147237888	GunslingerAbility	false									
8433	-2147236864	PistolSlideAbility	false									
8434	-2147235840	PistolEvasiveAbility	false									
8435	-2147234816	PistolAerialAbility	false									
8436	-2147233792	PistolBarrageAbility	false									
8437	-2147232768	ScattershotAbility	false									
8438	-2147231744	DualSubmachineGunsAbility	false									
8439	-2147230720	BulletSprayAbility	false									
8440	-2147229696	SuppressionFireAbility	false									
8441	-2147228672	SlidingVolleyAbility	false									
8442	-2147227648	ControlledBurstAbility	false									
8443	-2147226624	RiflemanAbility	false									
8444	-2147225600	AdvancedRifleryAbility	false									
8445	-2147224576	WoundingShotAbility	false									
8446	-2147223552	ImmobilizingShotAbility	false									
8447	-2147222528	DisablingShotAbility	false									
8448	-2147221504	ThreeRoundBurstAbility	false									
8449	-2147220480	KungFuMasterAbility	false									
8450	-2147219456	KungfuMasteryAbility	false									
8451	-2147218432	DimMakStrikeAbility	false									
8452	-2147217408	MisdirectPunchAbility	false									
8453	-2147216384	MachinegunFistComboAbility	false									
8454	-2147215360	PistonKicksAbility	false									
8455	-2147214336	KarateMasterAbility	false									
8456	-2147213312	KarateExpertiseAbility	false									
8457	-2147212288	KiChargedPunchAbility	false									
8458	-2147211264	SidekickComboAbility	false									
8459	-2147210240	SkyHighSidekickAbility	false									
