AbilityID;GOID;AbilityName;isCastAble;CastTime;CastAnimStart;CastAnimMid;CastAnimEnd;ActivationFX;ValueFrom;ValueTo;isBuff;BuffTime;executionFX
8434;-2147235840;PistolEvasiveAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8435;-2147234816;PistolAerialAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8436;-2147233792;PistolBarrageAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8437;-2147232768;ScattershotAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8438;-2147231744;DualSubmachineGunsAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8439;-2147230720;BulletSprayAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8440;-2147229696;SuppressionFireAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8441;-2147228672;SlidingVolleyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8442;-2147227648;ControlledBurstAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8443;-2147226624;RiflemanAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8444;-2147225600;AdvancedRifleryAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8445;-2147224576;WoundingShotAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8446;-2147223552;ImmobilizingShotAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8447;-2147222528;DisablingShotAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8448;-2147221504;ThreeRoundBurstAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8449;-2147220480;KungFuMasterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8450;-2147219456;KungfuMasteryAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8451;-2147218432;DimMakStrikeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8452;-2147217408;MisdirectPunchAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8453;-2147216384;MachinegunFistComboAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8454;-2147215360;PistonKicksAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8455;-2147214336;KarateMasterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8456;-2147213312;KarateExpertiseAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8457;-2147212288;KiChargedPunchAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8458;-2147211264;SidekickComboAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8459;-2147210240;SkyHighSidekickAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8460;-2147209216;SwirlingKiSummonAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8461;-2147208192;AikidoMasteryAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8462;-2147207168;AikidoMasterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8463;-2147206144;IronBodyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8464;-2147205120;SereneCalmAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8465;-2147204096;CounterThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8466;-2147203072;MakiOtoshiAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8467;-2147202048;ProgrammerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8468;-2147201024;DecompileItemsAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8469;-2147200000;CompileAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8470;-2147198976;WickedAimAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8471;-2147197952;DeadlyThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8472;-2147196928;CripplingThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8473;-2147195904;WoundingThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8474;-2147194880;BlindingThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8475;-2147193856;KnifeThrowerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8476;-2147192832;ImprovedSneakAttackAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8477;-2147191808;AssassinAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8478;-2147190784;SneakAttackSpinThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8479;-2147189760;SneakAttackSuplexAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8480;-2147188736;SneakAttackTopsyTurvyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8481;-2147187712;SneakAttackPuntAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8482;-2147186688;ShadowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8483;-2147185664;DesperateSpeedAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8484;-2147184640;EscapeCartwheelAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8485;-2147183616;StealthCountermeasuresAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8486;-2147182592;ShiftyTechniqueAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8487;-2147181568;CannyStrikeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8488;-2147180544;AikidoSpinClayPigeonAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8489;-2147179520;CryptographyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8490;-2147178496;DetectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8491;-2147177472;SuspiciousCynic;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8492;-2147176448;TrueBeliever;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8493;-2147175424;TroubledIntellectual;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8494;-2147174400;NewAgeHippy;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8495;-2147173376;FanaticSelfImprover;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8496;-2147172352;DevotedAscetic;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8497;-2147171328;LunaticFringe;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8498;-2147170304;InquisitiveGenius;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8499;-2147169280;SecludedIntrovert;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8500;-2147168256;DetachedSpectator;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8501;-2147167232;StandOffAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8502;-2147166208;ArbalestAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8503;-2147165184;LogicBlast4Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8504;-2147164160;LogicBlast5Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8505;-2147163136;LogicCannon1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8506;-2147162112;UpgradeAttacksAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8507;-2147161088;Stun1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8508;-2147160064;DodgeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8509;-2147159040;PotencyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8510;-2147158016;UpgradeArtistAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8511;-2147156992;PersonalFirewall2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8512;-2147155968;NegativeConditionSweep1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8513;-2147154944;Efficiency1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8514;-2147153920;BolsterHealth2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8515;-2147152896;MovementAccelerator2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8516;-2147151872;CounterUpgrade1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8517;-2147150848;RestoreRSIAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8518;-2147149824;RevitalizeRSIAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8519;-2147148800;AvoidanceAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8520;-2147147776;CodeBranchingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8521;-2147146752;LogicBlast6Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8522;-2147145728;LogicBarrageAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8523;-2147144704;LogicCannon2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8524;-2147143680;EmergencyRepairs2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8525;-2147142656;Stun2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8526;-2147141632;BallistaAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8527;-2147140608;ArtilleristAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8528;-2147139584;LogicBomb2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8529;-2147138560;LogicBomb3Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8530;-2147137536;MasterKnifeThrowerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8531;-2147136512;DeadlyAimAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8532;-2147135488;ThroatCuttingThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8533;-2147134464;SeverArteryAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8534;-2147133440;ViralTransmissionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8535;-2147132416;Miasma2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8536;-2147131392;CombatHackingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8537;-2147130368;RangeBoosterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8538;-2147129344;DedicatedCodeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8539;-2147128320;SubduingThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8540;-2147127296;StaggeringThrowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8541;-2147126272;HostileProgrammingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8542;-2147125248;CodeInfection1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8543;-2147124224;CodeInfection2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8544;-2147123200;FreezeSystem2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8545;-2147122176;InfectArea1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8546;-2147121152;DestroyResolve1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8547;-2147120128;VectorAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8548;-2147119104;HowitzerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8549;-2147118080;LogicBomb4Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8550;-2147117056;CodeShieldAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8551;-2147116032;CodeNukeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8552;-2147115008;InsidiousCodeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8553;-2147113984;FumbleFieldAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8554;-2147112960;WhiteNoiseAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8555;-2147111936;ImprovedInvisibilityAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8556;-2147110912;SmokeBombAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8557;-2147109888;GhostStrikeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8558;-2147108864;ImpartInvisibilityAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8559;-2147107840;MasterShadowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8560;-2147106816;VanishAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8561;-2147105792;CorpsmanAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8562;-2147104768;DedicationAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8563;-2147103744;GroupRepairs3Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8564;-2147102720;GroupRepairs4Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8565;-2147101696;CombatTrainingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8566;-2147100672;WeaponsBoostAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8567;-2147099648;ReviveRSIAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8568;-2147098624;AdvancedDamageResistanceAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8569;-2147097600;CancelUpgrade1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8570;-2147096576;DeflectVirus1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8571;-2147095552;SweepParty1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8572;-2147094528;DeflectBullets1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8573;-2147093504;GroupHeal1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8574;-2147092480;RecallTeamMemberAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8575;-2147091456;ForceEnhancerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8576;-2147090432;DisruptConnectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8577;-2147089408;SneakAttackDivingFrankAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8578;-2147088384;SneakAttackFreeJointsAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8579;-2147087360;SneakAttackBullDogAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8580;-2147086336;SneakAttackRevBullDogAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8581;-2147085312;MasterAssassinAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8582;-2147084288;SkriptKiddieAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8583;-2147083264;EffectiveCodeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8584;-2147082240;CodeRot1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8585;-2147081216;CodeStop1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8586;-2147080192;Overheat2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8587;-2147079168;BufferOverflow1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8588;-2147078144;CrashAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8589;-2147077120;GameMasterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8590;-2147076096;RepelInfectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8591;-2147075072;ZoneOfPowerlessnessAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8592;-2147074048;PlagueZone1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8593;-2147073024;InefficiencyField1Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8594;-2147072000;BottleneckFieldAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8595;-2147070976;DisruptionFieldAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8596;-2147069952;DespoilerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8597;-2147068928;AikidoRedirectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8598;-2147067904;KiBurstAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8599;-2147066880;PunchReversalAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8600;-2147065856;AbilityTestAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8601;-2147064832;ClearMindAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8602;-2147063808;AikidoGrandmasterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8603;-2147062784;AerialTakedownAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8604;-2147061760;TomoNageAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8605;-2147060736;RestoreHealth6Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8606;-2147059712;ExtremeHealingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8607;-2147058688;HarmfulCode3Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8608;-2147057664;RejuvenateRSIAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8609;-2147056640;UpgradeHealthAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8610;-2147055616;PhysicianAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8611;-2147054592;BolsterHealth3Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8612;-2147053568;DeleteUpgrade2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8613;-2147052544;EnhancedDodgeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8614;-2147051520;EnhancedPotencyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8615;-2147050496;MovementAccelerator3Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8616;-2147049472;NegativeConditionSweep2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8617;-2147048448;UpgradeMasterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8618;-2147047424;KungFuGrandmasterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8619;-2147046400;TripleFrontKickAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8620;-2147045376;SuicidalButterflyAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8621;-2147044352;ExtremeFallingKickAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8622;-2147043328;WoodenDummyDrillAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8623;-2147042304;KungFuPerfectionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8624;-2147041280;NPCKilledOnlyByHolyWaterAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8625;-2147040256;TotalDedicationAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8626;-2147039232;GroupRepairs5Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8627;-2147038208;GroupRepairs6Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8628;-2147037184;ViralShieldingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8629;-2147036160;PanickedHealAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8630;-2147035136;RenewRSIAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8631;-2147034112;TraumaSurgeonAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8632;-2147033088;ExpertRiflemanAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8633;-2147032064;RifleMasteryAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8634;-2147031040;SteadyAimAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8635;-2147030016;NPCAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8636;-2147028992;NPCBoostUnderlingsAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8637;-2147027968;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8638;-2147026944;NPCBloodDrinkAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8639;-2147025920;NPCHealthRegenLowAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8640;-2147024896;NPCTwinRazor2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8641;-2147023872;NPCPounceAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8642;-2147022848;CripplingShotAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8643;-2147021824;NPCTwinRazorAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8644;-2147020800;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8645;-2147019776;RifleButtSmashAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8646;-2147018752;DeadlyShotAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8647;-2147017728;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8648;-2147016704;NPCFeralScentAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8649;-2147015680;NPCHealthRegenMediumAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8650;-2147014656;NPCHealthRegenHighAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8651;-2147013632;None;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8652;-2147012608;NPCImmortalAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8653;-2147011584;InfectionImmunityAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8654;-2147010560;EnrageFoesAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8655;-2147009536;NPCKilledOnlyBySilverAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8656;-2147008512;NPCKilledOnlyByWoodAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8657;-2147007488;UILag2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8658;-2147006464;PlagueZone2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8659;-2147005440;InefficiencyField2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8660;-2147004416;DevastationFieldAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8661;-2147003392;DestroyerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8662;-2147002368;RavagerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8663;-2147001344;AttackProgrammingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8664;-2147000320;CodeInfection3Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8665;-2146999296;FreezeSystem3Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8666;-2146998272;CodeInfection4Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8667;-2146997248;InfectArea2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8668;-2146996224;DestroyHealthAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8669;-2146995200;EfficientCodeAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8670;-2146994176;CodeFluxAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8671;-2146993152;FreezeArea2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8672;-2146992128;CombatShutdownAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8673;-2146991104;BufferOverflow2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8674;-2146990080;CodeShockAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8675;-2146989056;NetworkAttackerAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8676;-2146988032;SupremeDamageResistanceAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8677;-2146987008;CombatAura2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8678;-2146985984;RecallMissionTeamAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8679;-2146984960;SweepParty2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8680;-2146983936;CancelUpgrade2Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8681;-2146982912;ImprovedHackingAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8682;-2146981888;ForceMultiplierAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8683;-2146980864;SubmachineGunSpecialAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8684;-2146979840;PinningFireAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8685;-2146978816;DirectFireAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8686;-2146977792;FullAutoAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8687;-2146976768;SMGSpecialistAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8688;-2146975744;FullAutoReduxAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8689;-2146974720;DuelistAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8690;-2146973696;HandgunArtistryAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8691;-2146972672;PistolPointBlankAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8692;-2146971648;PistolDashAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8693;-2146970624;PistolWhipAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8694;-2146969600;PistolExecutionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8695;-2146968576;ConcealmentAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8696;-2146967552;ConcealedShotAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8697;-2146966528;SniperShotAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8698;-2146965504;LineUpTheShotAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8699;-2146964480;EscapeandEvasionAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8700;-2146963456;SniperAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8701;-2146962432;NoiseLevelBuffTargetAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8702;-2146961408;RippleMagBuffTargetAbility;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
8703;-2146960384;PillHealthReplenish5Ability;False;0;a5000028;a5000028;a6000028;0;0;0;False;0;0
