GoidDecimal;ClothesType;ShortName;ItemName;ModelId;ColorId
35466;MALE SHIRT;Shield_M_Shirt_A10_C23_4;Shielded Dark Magenta/Lavender Machello Jacket and Tie;10;22
36510;MALE SHIRT;Shield_M_Shirt_A10_C23_5;Shielded Dark Magenta/Lavender Machello Jacket and Tie;10;22
37554;MALE SHIRT;Shield_M_Shirt_A10_C23_6;Shielded Dark Magenta/Lavender Machello Jacket and Tie;10;22
32335;MALE SHIRT;Shield_M_Shirt_A10_C24_1;Shielded Dark Indigo/Sea Foam Machello Jacket and Tie;10;23
33379;MALE SHIRT;Shield_M_Shirt_A10_C24_2;Shielded Dark Indigo/Sea Foam Machello Jacket and Tie;10;23
34423;MALE SHIRT;Shield_M_Shirt_A10_C24_3;Shielded Dark Indigo/Sea Foam Machello Jacket and Tie;10;23
35467;MALE SHIRT;Shield_M_Shirt_A10_C24_4;Shielded Dark Indigo/Sea Foam Machello Jacket and Tie;10;23
36511;MALE SHIRT;Shield_M_Shirt_A10_C24_5;Shielded Dark Indigo/Sea Foam Machello Jacket and Tie;10;23
37555;MALE SHIRT;Shield_M_Shirt_A10_C24_6;Shielded Dark Indigo/Sea Foam Machello Jacket and Tie;10;23
32336;MALE SHIRT;Shield_M_Shirt_A10_C25_1;Shielded Olive/Tan Machello Jacket and Tie;10;24
33380;MALE SHIRT;Shield_M_Shirt_A10_C25_2;Shielded Olive/Tan Machello Jacket and Tie;10;24
34424;MALE SHIRT;Shield_M_Shirt_A10_C25_3;Shielded Olive/Tan Machello Jacket and Tie;10;24
35468;MALE SHIRT;Shield_M_Shirt_A10_C25_4;Shielded Olive/Tan Machello Jacket and Tie;10;24
36512;MALE SHIRT;Shield_M_Shirt_A10_C25_5;Shielded Olive/Tan Machello Jacket and Tie;10;24
37556;MALE SHIRT;Shield_M_Shirt_A10_C25_6;Shielded Olive/Tan Machello Jacket and Tie;10;24
32337;MALE SHIRT;Shield_M_Shirt_A10_C26_1;Shielded Tan/Sienna Machello Jacket and Tie;10;25
33381;MALE SHIRT;Shield_M_Shirt_A10_C26_2;Shielded Tan/Sienna Machello Jacket and Tie;10;25
34425;MALE SHIRT;Shield_M_Shirt_A10_C26_3;Shielded Tan/Sienna Machello Jacket and Tie;10;25
35469;MALE SHIRT;Shield_M_Shirt_A10_C26_4;Shielded Tan/Sienna Machello Jacket and Tie;10;25
36513;MALE SHIRT;Shield_M_Shirt_A10_C26_5;Shielded Tan/Sienna Machello Jacket and Tie;10;25
37557;MALE SHIRT;Shield_M_Shirt_A10_C26_6;Shielded Tan/Sienna Machello Jacket and Tie;10;25
32338;MALE SHIRT;Shield_M_Shirt_A10_C27_1;Shielded Deep Indigo/White Machello Jacket and Tie;10;26
33382;MALE SHIRT;Shield_M_Shirt_A10_C27_2;Shielded Deep Indigo/White Machello Jacket and Tie;10;26
34426;MALE SHIRT;Shield_M_Shirt_A10_C27_3;Shielded Deep Indigo/White Machello Jacket and Tie;10;26
35470;MALE SHIRT;Shield_M_Shirt_A10_C27_4;Shielded Deep Indigo/White Machello Jacket and Tie;10;26
36514;MALE SHIRT;Shield_M_Shirt_A10_C27_5;Shielded Deep Indigo/White Machello Jacket and Tie;10;26
37558;MALE SHIRT;Shield_M_Shirt_A10_C27_6;Shielded Deep Indigo/White Machello Jacket and Tie;10;26
32339;MALE SHIRT;Shield_M_Shirt_A10_C28_1;Shielded Crimson/White Machello Jacket and Tie;10;27
33383;MALE SHIRT;Shield_M_Shirt_A10_C28_2;Shielded Crimson/White Machello Jacket and Tie;10;27
34427;MALE SHIRT;Shield_M_Shirt_A10_C28_3;Shielded Crimson/White Machello Jacket and Tie;10;27
35471;MALE SHIRT;Shield_M_Shirt_A10_C28_4;Shielded Crimson/White Machello Jacket and Tie;10;27
36515;MALE SHIRT;Shield_M_Shirt_A10_C28_5;Shielded Crimson/White Machello Jacket and Tie;10;27
37559;MALE SHIRT;Shield_M_Shirt_A10_C28_6;Shielded Crimson/White Machello Jacket and Tie;10;27
32340;MALE SHIRT;Shield_M_Shirt_A10_C29_1;Shielded Dull Black/Black Machello Jacket and Tie;10;28
33384;MALE SHIRT;Shield_M_Shirt_A10_C29_2;Shielded Dull Black/Black Machello Jacket and Tie;10;28
34428;MALE SHIRT;Shield_M_Shirt_A10_C29_3;Shielded Dull Black/Black Machello Jacket and Tie;10;28
35472;MALE SHIRT;Shield_M_Shirt_A10_C29_4;Shielded Dull Black/Black Machello Jacket and Tie;10;28
36516;MALE SHIRT;Shield_M_Shirt_A10_C29_5;Shielded Dull Black/Black Machello Jacket and Tie;10;28
37560;MALE SHIRT;Shield_M_Shirt_A10_C29_6;Shielded Dull Black/Black Machello Jacket and Tie;10;28
31985;MALE SHIRT;Shield_M_Shirt_A10_C3_1;Shielded Purple/Yellow Machello Jacket and Tie;10;2
33029;MALE SHIRT;Shield_M_Shirt_A10_C3_2;Shielded Purple/Yellow Machello Jacket and Tie;10;2
34073;MALE SHIRT;Shield_M_Shirt_A10_C3_3;Shielded Purple/Yellow Machello Jacket and Tie;10;2
35117;MALE SHIRT;Shield_M_Shirt_A10_C3_4;Shielded Purple/Yellow Machello Jacket and Tie;10;2
36161;MALE SHIRT;Shield_M_Shirt_A10_C3_5;Shielded Purple/Yellow Machello Jacket and Tie;10;2
37205;MALE SHIRT;Shield_M_Shirt_A10_C3_6;Shielded Purple/Yellow Machello Jacket and Tie;10;2
32341;MALE SHIRT;Shield_M_Shirt_A10_C30_1;Shielded Purple/Steel Machello Jacket and Tie;10;29
33385;MALE SHIRT;Shield_M_Shirt_A10_C30_2;Shielded Purple/Steel Machello Jacket and Tie;10;29
34429;MALE SHIRT;Shield_M_Shirt_A10_C30_3;Shielded Purple/Steel Machello Jacket and Tie;10;29
35473;MALE SHIRT;Shield_M_Shirt_A10_C30_4;Shielded Purple/Steel Machello Jacket and Tie;10;29
36517;MALE SHIRT;Shield_M_Shirt_A10_C30_5;Shielded Purple/Steel Machello Jacket and Tie;10;29
37561;MALE SHIRT;Shield_M_Shirt_A10_C30_6;Shielded Purple/Steel Machello Jacket and Tie;10;29
32342;MALE SHIRT;Shield_M_Shirt_A10_C31_1;Shielded Dark Green/Light Gray Machello Jacket and Tie;10;30
33386;MALE SHIRT;Shield_M_Shirt_A10_C31_2;Shielded Dark Green/Light Gray Machello Jacket and Tie;10;30
34430;MALE SHIRT;Shield_M_Shirt_A10_C31_3;Shielded Dark Green/Light Gray Machello Jacket and Tie;10;30
35474;MALE SHIRT;Shield_M_Shirt_A10_C31_4;Shielded Dark Green/Light Gray Machello Jacket and Tie;10;30
36518;MALE SHIRT;Shield_M_Shirt_A10_C31_5;Shielded Dark Green/Light Gray Machello Jacket and Tie;10;30
37562;MALE SHIRT;Shield_M_Shirt_A10_C31_6;Shielded Dark Green/Light Gray Machello Jacket and Tie;10;30
32343;MALE SHIRT;Shield_M_Shirt_A10_C32_1;Shielded Dim Green/Brown Machello Jacket and Tie;10;31
33387;MALE SHIRT;Shield_M_Shirt_A10_C32_2;Shielded Dim Green/Brown Machello Jacket and Tie;10;31
34431;MALE SHIRT;Shield_M_Shirt_A10_C32_3;Shielded Dim Green/Brown Machello Jacket and Tie;10;31
35475;MALE SHIRT;Shield_M_Shirt_A10_C32_4;Shielded Dim Green/Brown Machello Jacket and Tie;10;31
36519;MALE SHIRT;Shield_M_Shirt_A10_C32_5;Shielded Dim Green/Brown Machello Jacket and Tie;10;31
37563;MALE SHIRT;Shield_M_Shirt_A10_C32_6;Shielded Dim Green/Brown Machello Jacket and Tie;10;31
31986;MALE SHIRT;Shield_M_Shirt_A10_C4_1;Shielded Green/Brown Machello Jacket and Tie;10;3
33030;MALE SHIRT;Shield_M_Shirt_A10_C4_2;Shielded Green/Brown Machello Jacket and Tie;10;3
34074;MALE SHIRT;Shield_M_Shirt_A10_C4_3;Shielded Green/Brown Machello Jacket and Tie;10;3
35118;MALE SHIRT;Shield_M_Shirt_A10_C4_4;Shielded Green/Brown Machello Jacket and Tie;10;3
36162;MALE SHIRT;Shield_M_Shirt_A10_C4_5;Shielded Green/Brown Machello Jacket and Tie;10;3
37206;MALE SHIRT;Shield_M_Shirt_A10_C4_6;Shielded Green/Brown Machello Jacket and Tie;10;3
31987;MALE SHIRT;Shield_M_Shirt_A10_C5_1;Shielded Magenta/Black Machello Jacket and Tie;10;4
33031;MALE SHIRT;Shield_M_Shirt_A10_C5_2;Shielded Magenta/Black Machello Jacket and Tie;10;4
34075;MALE SHIRT;Shield_M_Shirt_A10_C5_3;Shielded Magenta/Black Machello Jacket and Tie;10;4
35119;MALE SHIRT;Shield_M_Shirt_A10_C5_4;Shielded Magenta/Black Machello Jacket and Tie;10;4
36163;MALE SHIRT;Shield_M_Shirt_A10_C5_5;Shielded Magenta/Black Machello Jacket and Tie;10;4
37207;MALE SHIRT;Shield_M_Shirt_A10_C5_6;Shielded Magenta/Black Machello Jacket and Tie;10;4
31988;MALE SHIRT;Shield_M_Shirt_A10_C6_1;Shielded Purple/Green Machello Jacket and Tie;10;5
33032;MALE SHIRT;Shield_M_Shirt_A10_C6_2;Shielded Purple/Green Machello Jacket and Tie;10;5
34076;MALE SHIRT;Shield_M_Shirt_A10_C6_3;Shielded Purple/Green Machello Jacket and Tie;10;5
35120;MALE SHIRT;Shield_M_Shirt_A10_C6_4;Shielded Purple/Green Machello Jacket and Tie;10;5
36164;MALE SHIRT;Shield_M_Shirt_A10_C6_5;Shielded Purple/Green Machello Jacket and Tie;10;5
37208;MALE SHIRT;Shield_M_Shirt_A10_C6_6;Shielded Purple/Green Machello Jacket and Tie;10;5
31989;MALE SHIRT;Shield_M_Shirt_A10_C7_1;Shielded Brown/Brown Machello Jacket and Tie;10;6
33033;MALE SHIRT;Shield_M_Shirt_A10_C7_2;Shielded Brown/Brown Machello Jacket and Tie;10;6
34077;MALE SHIRT;Shield_M_Shirt_A10_C7_3;Shielded Brown/Brown Machello Jacket and Tie;10;6
35121;MALE SHIRT;Shield_M_Shirt_A10_C7_4;Shielded Brown/Brown Machello Jacket and Tie;10;6
36165;MALE SHIRT;Shield_M_Shirt_A10_C7_5;Shielded Brown/Brown Machello Jacket and Tie;10;6
37209;MALE SHIRT;Shield_M_Shirt_A10_C7_6;Shielded Brown/Brown Machello Jacket and Tie;10;6
31990;MALE SHIRT;Shield_M_Shirt_A10_C8_1;Shielded Olive/Brown Machello Jacket and Tie;10;7
33034;MALE SHIRT;Shield_M_Shirt_A10_C8_2;Shielded Olive/Brown Machello Jacket and Tie;10;7
34078;MALE SHIRT;Shield_M_Shirt_A10_C8_3;Shielded Olive/Brown Machello Jacket and Tie;10;7
35122;MALE SHIRT;Shield_M_Shirt_A10_C8_4;Shielded Olive/Brown Machello Jacket and Tie;10;7
36166;MALE SHIRT;Shield_M_Shirt_A10_C8_5;Shielded Olive/Brown Machello Jacket and Tie;10;7
37210;MALE SHIRT;Shield_M_Shirt_A10_C8_6;Shielded Olive/Brown Machello Jacket and Tie;10;7
31991;MALE SHIRT;Shield_M_Shirt_A10_C9_1;Shielded Purple/Lavender Machello Jacket and Tie;10;8
33035;MALE SHIRT;Shield_M_Shirt_A10_C9_2;Shielded Purple/Lavender Machello Jacket and Tie;10;8
34079;MALE SHIRT;Shield_M_Shirt_A10_C9_3;Shielded Purple/Lavender Machello Jacket and Tie;10;8
35123;MALE SHIRT;Shield_M_Shirt_A10_C9_4;Shielded Purple/Lavender Machello Jacket and Tie;10;8
36167;MALE SHIRT;Shield_M_Shirt_A10_C9_5;Shielded Purple/Lavender Machello Jacket and Tie;10;8
37211;MALE SHIRT;Shield_M_Shirt_A10_C9_6;Shielded Purple/Lavender Machello Jacket and Tie;10;8
46136;MALE SHIRT;Shield_M_Shirt_A11_C1_1;Shielded Red Under Armour Full Metal Longsleeve Tee;11;0
46142;MALE SHIRT;Shield_M_Shirt_A11_C1_2;Shielded Red Under Armour Full Metal Longsleeve Tee;11;0
46148;MALE SHIRT;Shield_M_Shirt_A11_C1_3;Shielded Red Under Armour Full Metal Longsleeve Tee;11;0
46154;MALE SHIRT;Shield_M_Shirt_A11_C1_4;Shielded Red Under Armour Full Metal Longsleeve Tee;11;0
46160;MALE SHIRT;Shield_M_Shirt_A11_C1_5;Shielded Red Under Armour Full Metal Longsleeve Tee;11;0
46166;MALE SHIRT;Shield_M_Shirt_A11_C1_6;Shielded Red Under Armour Full Metal Longsleeve Tee;11;0
46137;MALE SHIRT;Shield_M_Shirt_A11_C2_1;Shielded Purple Under Armour Full Metal Longsleeve Tee;11;1
46143;MALE SHIRT;Shield_M_Shirt_A11_C2_2;Shielded Purple Under Armour Full Metal Longsleeve Tee;11;1
46149;MALE SHIRT;Shield_M_Shirt_A11_C2_3;Shielded Purple Under Armour Full Metal Longsleeve Tee;11;1
46155;MALE SHIRT;Shield_M_Shirt_A11_C2_4;Shielded Purple Under Armour Full Metal Longsleeve Tee;11;1
46161;MALE SHIRT;Shield_M_Shirt_A11_C2_5;Shielded Purple Under Armour Full Metal Longsleeve Tee;11;1
46167;MALE SHIRT;Shield_M_Shirt_A11_C2_6;Shielded Purple Under Armour Full Metal Longsleeve Tee;11;1
46138;MALE SHIRT;Shield_M_Shirt_A11_C3_1;Shielded Forest Under Armour Full Metal Longsleeve Tee;11;2
46144;MALE SHIRT;Shield_M_Shirt_A11_C3_2;Shielded Forest Under Armour Full Metal Longsleeve Tee;11;2
46150;MALE SHIRT;Shield_M_Shirt_A11_C3_3;Shielded Forest Under Armour Full Metal Longsleeve Tee;11;2
46156;MALE SHIRT;Shield_M_Shirt_A11_C3_4;Shielded Forest Under Armour Full Metal Longsleeve Tee;11;2
46162;MALE SHIRT;Shield_M_Shirt_A11_C3_5;Shielded Forest Under Armour Full Metal Longsleeve Tee;11;2
46168;MALE SHIRT;Shield_M_Shirt_A11_C3_6;Shielded Forest Under Armour Full Metal Longsleeve Tee;11;2
46139;MALE SHIRT;Shield_M_Shirt_A11_C4_1;Shielded White Under Armour Full Metal Longsleeve Tee;11;3
46145;MALE SHIRT;Shield_M_Shirt_A11_C4_2;Shielded White Under Armour Full Metal Longsleeve Tee;11;3
46151;MALE SHIRT;Shield_M_Shirt_A11_C4_3;Shielded White Under Armour Full Metal Longsleeve Tee;11;3
46157;MALE SHIRT;Shield_M_Shirt_A11_C4_4;Shielded White Under Armour Full Metal Longsleeve Tee;11;3
46163;MALE SHIRT;Shield_M_Shirt_A11_C4_5;Shielded White Under Armour Full Metal Longsleeve Tee;11;3
46169;MALE SHIRT;Shield_M_Shirt_A11_C4_6;Shielded White Under Armour Full Metal Longsleeve Tee;11;3
46140;MALE SHIRT;Shield_M_Shirt_A11_C5_1;Shielded Black Under Armour Full Metal Longsleeve Tee;11;4
46146;MALE SHIRT;Shield_M_Shirt_A11_C5_2;Shielded Black Under Armour Full Metal Longsleeve Tee;11;4
46152;MALE SHIRT;Shield_M_Shirt_A11_C5_3;Shielded Black Under Armour Full Metal Longsleeve Tee;11;4
46158;MALE SHIRT;Shield_M_Shirt_A11_C5_4;Shielded Black Under Armour Full Metal Longsleeve Tee;11;4
46164;MALE SHIRT;Shield_M_Shirt_A11_C5_5;Shielded Black Under Armour Full Metal Longsleeve Tee;11;4
46170;MALE SHIRT;Shield_M_Shirt_A11_C5_6;Shielded Black Under Armour Full Metal Longsleeve Tee;11;4
46141;MALE SHIRT;Shield_M_Shirt_A11_C6_1;Shielded Maroon Under Armour Full Metal Longsleeve Tee;11;5
46147;MALE SHIRT;Shield_M_Shirt_A11_C6_2;Shielded Maroon Under Armour Full Metal Longsleeve Tee;11;5
46153;MALE SHIRT;Shield_M_Shirt_A11_C6_3;Shielded Maroon Under Armour Full Metal Longsleeve Tee;11;5
46159;MALE SHIRT;Shield_M_Shirt_A11_C6_4;Shielded Maroon Under Armour Full Metal Longsleeve Tee;11;5
46165;MALE SHIRT;Shield_M_Shirt_A11_C6_5;Shielded Maroon Under Armour Full Metal Longsleeve Tee;11;5
46171;MALE SHIRT;Shield_M_Shirt_A11_C6_6;Shielded Maroon Under Armour Full Metal Longsleeve Tee;11;5
31814;MALE SHIRT;Shield_M_Shirt_A2_C1_1;Shielded Black T-shirt;2;0
32858;MALE SHIRT;Shield_M_Shirt_A2_C1_2;Shielded Black T-shirt;2;0
33902;MALE SHIRT;Shield_M_Shirt_A2_C1_3;Shielded Black T-shirt;2;0
34946;MALE SHIRT;Shield_M_Shirt_A2_C1_4;Shielded Black T-shirt;2;0
35990;MALE SHIRT;Shield_M_Shirt_A2_C1_5;Shielded Black T-shirt;2;0
37034;MALE SHIRT;Shield_M_Shirt_A2_C1_6;Shielded Black T-shirt;2;0
31863;MALE SHIRT;Shield_M_Shirt_A2_C10_1;Shielded Brown Yoshi Ringbuckle Streetshirt;2;9
32907;MALE SHIRT;Shield_M_Shirt_A2_C10_2;Shielded Brown Yoshi Ringbuckle Streetshirt;2;9
33951;MALE SHIRT;Shield_M_Shirt_A2_C10_3;Shielded Brown Yoshi Ringbuckle Streetshirt;2;9
34995;MALE SHIRT;Shield_M_Shirt_A2_C10_4;Shielded Brown Yoshi Ringbuckle Streetshirt;2;9
36039;MALE SHIRT;Shield_M_Shirt_A2_C10_5;Shielded Brown Yoshi Ringbuckle Streetshirt;2;9
37083;MALE SHIRT;Shield_M_Shirt_A2_C10_6;Shielded Brown Yoshi Ringbuckle Streetshirt;2;9
31864;MALE SHIRT;Shield_M_Shirt_A2_C11_1;Shielded Green Yoshi Ringbuckle Streetshirt;2;10
32908;MALE SHIRT;Shield_M_Shirt_A2_C11_2;Shielded Green Yoshi Ringbuckle Streetshirt;2;10
33952;MALE SHIRT;Shield_M_Shirt_A2_C11_3;Shielded Green Yoshi Ringbuckle Streetshirt;2;10
34996;MALE SHIRT;Shield_M_Shirt_A2_C11_4;Shielded Green Yoshi Ringbuckle Streetshirt;2;10
36040;MALE SHIRT;Shield_M_Shirt_A2_C11_5;Shielded Green Yoshi Ringbuckle Streetshirt;2;10
37084;MALE SHIRT;Shield_M_Shirt_A2_C11_6;Shielded Green Yoshi Ringbuckle Streetshirt;2;10
31865;MALE SHIRT;Shield_M_Shirt_A2_C12_1;Shielded Red Yoshi Ringbuckle Streetshirt;2;11
32909;MALE SHIRT;Shield_M_Shirt_A2_C12_2;Shielded Red Yoshi Ringbuckle Streetshirt;2;11
33953;MALE SHIRT;Shield_M_Shirt_A2_C12_3;Shielded Red Yoshi Ringbuckle Streetshirt;2;11
34997;MALE SHIRT;Shield_M_Shirt_A2_C12_4;Shielded Red Yoshi Ringbuckle Streetshirt;2;11
36041;MALE SHIRT;Shield_M_Shirt_A2_C12_5;Shielded Red Yoshi Ringbuckle Streetshirt;2;11
37085;MALE SHIRT;Shield_M_Shirt_A2_C12_6;Shielded Red Yoshi Ringbuckle Streetshirt;2;11
31866;MALE SHIRT;Shield_M_Shirt_A2_C13_1;Shielded Dim Purple Yoshi Ringbuckle Streetshirt;2;12
32910;MALE SHIRT;Shield_M_Shirt_A2_C13_2;Shielded Dim Purple Yoshi Ringbuckle Streetshirt;2;12
33954;MALE SHIRT;Shield_M_Shirt_A2_C13_3;Shielded Dim Purple Yoshi Ringbuckle Streetshirt;2;12
34998;MALE SHIRT;Shield_M_Shirt_A2_C13_4;Shielded Dim Purple Yoshi Ringbuckle Streetshirt;2;12
36042;MALE SHIRT;Shield_M_Shirt_A2_C13_5;Shielded Dim Purple Yoshi Ringbuckle Streetshirt;2;12
37086;MALE SHIRT;Shield_M_Shirt_A2_C13_6;Shielded Dim Purple Yoshi Ringbuckle Streetshirt;2;12
31867;MALE SHIRT;Shield_M_Shirt_A2_C14_1;Shielded Purple Yoshi Ringbuckle Streetshirt;2;13
32911;MALE SHIRT;Shield_M_Shirt_A2_C14_2;Shielded Purple Yoshi Ringbuckle Streetshirt;2;13
33955;MALE SHIRT;Shield_M_Shirt_A2_C14_3;Shielded Purple Yoshi Ringbuckle Streetshirt;2;13
34999;MALE SHIRT;Shield_M_Shirt_A2_C14_4;Shielded Purple Yoshi Ringbuckle Streetshirt;2;13
36043;MALE SHIRT;Shield_M_Shirt_A2_C14_5;Shielded Purple Yoshi Ringbuckle Streetshirt;2;13
37087;MALE SHIRT;Shield_M_Shirt_A2_C14_6;Shielded Purple Yoshi Ringbuckle Streetshirt;2;13
31868;MALE SHIRT;Shield_M_Shirt_A2_C15_1;Shielded Slate Green Yoshi Ringbuckle Streetshirt;2;14
32912;MALE SHIRT;Shield_M_Shirt_A2_C15_2;Shielded Slate Green Yoshi Ringbuckle Streetshirt;2;14
33956;MALE SHIRT;Shield_M_Shirt_A2_C15_3;Shielded Slate Green Yoshi Ringbuckle Streetshirt;2;14
35000;MALE SHIRT;Shield_M_Shirt_A2_C15_4;Shielded Slate Green Yoshi Ringbuckle Streetshirt;2;14
36044;MALE SHIRT;Shield_M_Shirt_A2_C15_5;Shielded Slate Green Yoshi Ringbuckle Streetshirt;2;14
37088;MALE SHIRT;Shield_M_Shirt_A2_C15_6;Shielded Slate Green Yoshi Ringbuckle Streetshirt;2;14
31869;MALE SHIRT;Shield_M_Shirt_A2_C16_1;Shielded Gray-Magenta Yoshi Ringbuckle Streetshirt;2;15
32913;MALE SHIRT;Shield_M_Shirt_A2_C16_2;Shielded Gray-Magenta Yoshi Ringbuckle Streetshirt;2;15
33957;MALE SHIRT;Shield_M_Shirt_A2_C16_3;Shielded Gray-Magenta Yoshi Ringbuckle Streetshirt;2;15
35001;MALE SHIRT;Shield_M_Shirt_A2_C16_4;Shielded Gray-Magenta Yoshi Ringbuckle Streetshirt;2;15
36045;MALE SHIRT;Shield_M_Shirt_A2_C16_5;Shielded Gray-Magenta Yoshi Ringbuckle Streetshirt;2;15
37089;MALE SHIRT;Shield_M_Shirt_A2_C16_6;Shielded Gray-Magenta Yoshi Ringbuckle Streetshirt;2;15
31870;MALE SHIRT;Shield_M_Shirt_A2_C17_1;Shielded Black Baal Plastene Shirt;2;16
32914;MALE SHIRT;Shield_M_Shirt_A2_C17_2;Shielded Black Baal Plastene Shirt;2;16
33958;MALE SHIRT;Shield_M_Shirt_A2_C17_3;Shielded Black Baal Plastene Shirt;2;16
35002;MALE SHIRT;Shield_M_Shirt_A2_C17_4;Shielded Black Baal Plastene Shirt;2;16
36046;MALE SHIRT;Shield_M_Shirt_A2_C17_5;Shielded Black Baal Plastene Shirt;2;16
37090;MALE SHIRT;Shield_M_Shirt_A2_C17_6;Shielded Black Baal Plastene Shirt;2;16
31871;MALE SHIRT;Shield_M_Shirt_A2_C18_1;Shielded Gray Baal Plastene Shirt;2;17
32915;MALE SHIRT;Shield_M_Shirt_A2_C18_2;Shielded Gray Baal Plastene Shirt;2;17
33959;MALE SHIRT;Shield_M_Shirt_A2_C18_3;Shielded Gray Baal Plastene Shirt;2;17
35003;MALE SHIRT;Shield_M_Shirt_A2_C18_4;Shielded Gray Baal Plastene Shirt;2;17
36047;MALE SHIRT;Shield_M_Shirt_A2_C18_5;Shielded Gray Baal Plastene Shirt;2;17
37091;MALE SHIRT;Shield_M_Shirt_A2_C18_6;Shielded Gray Baal Plastene Shirt;2;17
31872;MALE SHIRT;Shield_M_Shirt_A2_C19_1;Shielded Brown Baal Plastene Shirt;2;18
32916;MALE SHIRT;Shield_M_Shirt_A2_C19_2;Shielded Brown Baal Plastene Shirt;2;18
33960;MALE SHIRT;Shield_M_Shirt_A2_C19_3;Shielded Brown Baal Plastene Shirt;2;18
35004;MALE SHIRT;Shield_M_Shirt_A2_C19_4;Shielded Brown Baal Plastene Shirt;2;18
36048;MALE SHIRT;Shield_M_Shirt_A2_C19_5;Shielded Brown Baal Plastene Shirt;2;18
37092;MALE SHIRT;Shield_M_Shirt_A2_C19_6;Shielded Brown Baal Plastene Shirt;2;18
31815;MALE SHIRT;Shield_M_Shirt_A2_C2_1;Shielded Dark Green T-shirt;2;1
32859;MALE SHIRT;Shield_M_Shirt_A2_C2_2;Shielded Dark Green T-shirt;2;1
33903;MALE SHIRT;Shield_M_Shirt_A2_C2_3;Shielded Dark Green T-shirt;2;1
34947;MALE SHIRT;Shield_M_Shirt_A2_C2_4;Shielded Dark Green T-shirt;2;1
35991;MALE SHIRT;Shield_M_Shirt_A2_C2_5;Shielded Dark Green T-shirt;2;1
37035;MALE SHIRT;Shield_M_Shirt_A2_C2_6;Shielded Dark Green T-shirt;2;1
31873;MALE SHIRT;Shield_M_Shirt_A2_C20_1;Shielded Green Baal Plastene Shirt;2;19
32917;MALE SHIRT;Shield_M_Shirt_A2_C20_2;Shielded Green Baal Plastene Shirt;2;19
33961;MALE SHIRT;Shield_M_Shirt_A2_C20_3;Shielded Green Baal Plastene Shirt;2;19
35005;MALE SHIRT;Shield_M_Shirt_A2_C20_4;Shielded Green Baal Plastene Shirt;2;19
36049;MALE SHIRT;Shield_M_Shirt_A2_C20_5;Shielded Green Baal Plastene Shirt;2;19
37093;MALE SHIRT;Shield_M_Shirt_A2_C20_6;Shielded Green Baal Plastene Shirt;2;19
31874;MALE SHIRT;Shield_M_Shirt_A2_C21_1;Shielded Dim Red Baal Plastene Shirt;2;20
32918;MALE SHIRT;Shield_M_Shirt_A2_C21_2;Shielded Dim Red Baal Plastene Shirt;2;20
33962;MALE SHIRT;Shield_M_Shirt_A2_C21_3;Shielded Dim Red Baal Plastene Shirt;2;20
35006;MALE SHIRT;Shield_M_Shirt_A2_C21_4;Shielded Dim Red Baal Plastene Shirt;2;20
36050;MALE SHIRT;Shield_M_Shirt_A2_C21_5;Shielded Dim Red Baal Plastene Shirt;2;20
37094;MALE SHIRT;Shield_M_Shirt_A2_C21_6;Shielded Dim Red Baal Plastene Shirt;2;20
31875;MALE SHIRT;Shield_M_Shirt_A2_C22_1;Shielded Purple Baal Plastene Shirt;2;21
32919;MALE SHIRT;Shield_M_Shirt_A2_C22_2;Shielded Purple Baal Plastene Shirt;2;21
33963;MALE SHIRT;Shield_M_Shirt_A2_C22_3;Shielded Purple Baal Plastene Shirt;2;21
35007;MALE SHIRT;Shield_M_Shirt_A2_C22_4;Shielded Purple Baal Plastene Shirt;2;21
36051;MALE SHIRT;Shield_M_Shirt_A2_C22_5;Shielded Purple Baal Plastene Shirt;2;21
37095;MALE SHIRT;Shield_M_Shirt_A2_C22_6;Shielded Purple Baal Plastene Shirt;2;21
31876;MALE SHIRT;Shield_M_Shirt_A2_C23_1;Shielded Amethyst Baal Plastene Shirt;2;22
32920;MALE SHIRT;Shield_M_Shirt_A2_C23_2;Shielded Amethyst Baal Plastene Shirt;2;22
33964;MALE SHIRT;Shield_M_Shirt_A2_C23_3;Shielded Amethyst Baal Plastene Shirt;2;22
35008;MALE SHIRT;Shield_M_Shirt_A2_C23_4;Shielded Amethyst Baal Plastene Shirt;2;22
36052;MALE SHIRT;Shield_M_Shirt_A2_C23_5;Shielded Amethyst Baal Plastene Shirt;2;22
37096;MALE SHIRT;Shield_M_Shirt_A2_C23_6;Shielded Amethyst Baal Plastene Shirt;2;22
31877;MALE SHIRT;Shield_M_Shirt_A2_C24_1;Shielded Magenta Baal Plastene Shirt;2;23
32921;MALE SHIRT;Shield_M_Shirt_A2_C24_2;Shielded Magenta Baal Plastene Shirt;2;23
33965;MALE SHIRT;Shield_M_Shirt_A2_C24_3;Shielded Magenta Baal Plastene Shirt;2;23
35009;MALE SHIRT;Shield_M_Shirt_A2_C24_4;Shielded Magenta Baal Plastene Shirt;2;23
36053;MALE SHIRT;Shield_M_Shirt_A2_C24_5;Shielded Magenta Baal Plastene Shirt;2;23
37097;MALE SHIRT;Shield_M_Shirt_A2_C24_6;Shielded Magenta Baal Plastene Shirt;2;23
31878;MALE SHIRT;Shield_M_Shirt_A2_C25_1;Shielded Dark Green Baal Plastene Shirt;2;24
